year,iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
2015-16,500,24.99865924398253,0.001585422381237156,0.0014394397001494252,0.0017150724289846653,0.80667646476466315,0.86944368143333073,0.90258905613877394,0.70973970627537797,0.83285742514487182,0.82007495824785126,0.86639075719223646,0.79396550318468906,0.48541307851224597,0.82123746643480544,0.77738947696607485,0.49390761106847214,0.080748002071105218,0.41010820255642716,0.00039920388123848571,8.0140196548894593e-05
2015-16,501,25.488034187328438,0.002459786632240224,0.0015043204320447368,0.0016743683963995615,0.96301788595590732,0.57359745195753553,0.52782610183515022,0.450659835353102,0.98677922686651676,0.73956685554582369,0.85193649920460324,0.4428809010199467,0.82212418870056125,0.82568214849381505,0.86220559884970505,0.53379510067197566,0.78227086440474936,0.27637611724495981,0.00057985254168924083,3.3591403779731355e-05
2015-16,502,26.57532474198516,0.0021845595667231987,0.0016099928898795635,0.0010019467500358425,0.71173593420329595,0.46268365782422194,0.8303709358507676,0.55702520810093459,0.72258141052058855,0.97888551211387309,0.96078829120679676,0.58804788443361677,0.51363053914295276,0.57240364855455683,0.95876493880141056,0.68262911651182578,0.52784054083187604,0.79102382468396104,0.00052704031143679941,6.2035460506981721e-05
2015-16,503,25.00499138277528,0.0020395557072072634,0.0014892577303081134,0.0016476812036485544,0.92053395773988622,0.46843253283620717,0.66264901733145343,0.88625466426561439,0.53718399692794649,0.83743084370774556,0.8047529023724197,0.58291470007123736,0.92243034337060958,0.57332755366543331,0.89465825883137895,0.69725788678011391,0.88109016315802213,0.03134313775183023,0.00027759423775308711,4.6151356565438117e-05
2015-16,504,26.89792078851464,0.002014256221643751,0.0016087066013053541,0.0021808715625061814,0.79930970016281289,0.60322459442415688,0.75667362433793084,0.46182978278989945,0.42199805022940018,0.5361221566625658,0.9770735693855328,0.95497872342150858,0.65468566392405525,0.72158710872344356,0.58356911175834725,0.78091950748712391,0.31414253032391898,0.81343959658671694,0.00048991049426472255,4.7953471877693055e-05
2015-16,505,25.20917092766897,0.0015250721843761972,0.0022319968970568871,0.0021275757966435771,0.74935818522807895,0.89963129418418164,0.88792457068392339,0.67681681485996414,0.48205900578466426,0.44416026979852641,0.70539017791847236,0.96213749310786156,0.51628829096725593,0.67377534894334024,0.57025392861884616,0.86609802720283702,0.8070075182886427,0.1726821618782608,0.00046826765312973917,3.79781274087998e-05
2015-16,506,24.30423710491947,0.0023857826031137841,0.0017634737932744615,0.0023208471929703212,0.70290216077659418,0.5636482363353672,0.54261263670152049,0.46839508848847095,0.95410881616626719,0.4044233206036566,0.8612925988415705,0.85183596206710932,0.97774460379153538,0.70670571889914036,0.45871796718407831,0.55423620750758162,0.46992424032848518,0.49642590781839502,0.00035576109432206016,5.25226849812932e-05
2015-16,507,27.853193560091295,0.00253035853487521,0.0014682602814438672,0.0022980710954589867,0.86856184862822627,0.73013317891113316,0.4503336753830095,0.59359653862444395,0.62118024380723291,0.57885394272337698,0.67147301864801068,0.63104731198342401,0.81371074052199011,0.62755607678383907,0.71082330665355564,0.71253633611642453,0.80936260978197916,0.78648672849301193,0.0012021440330283184,3.9333877314806642e-05
2015-16,508,26.21118811468477,0.0023976473387527508,0.0014269964425906445,0.0023432336118984765,0.92482295680276061,0.5689897105449867,0.49283215058690222,0.80458537894476967,0.83142141236233846,0.94013488141057899,0.99527296982309899,0.91530571870318322,0.46800395550296137,0.53557449819393765,0.69157886474723318,0.81088523772324117,0.77312146390528613,0.36335935887808224,0.00033643438307173756,4.346275582867154e-05
2015-16,509,27.252303422979228,0.0018410108926916746,0.0022442157317504319,0.0017220400268784797,0.73650400816045769,0.68403338275377279,0.49971449691530717,0.62281781075007037,0.47129376209324753,0.6694435081851754,0.5639042576294,0.67774227773688145,0.79333433522179364,0.68937349910300827,0.93332123099129904,0.67187729553328768,0.59877070025128754,0.91427536468993797,0.00029308156328483603,4.244994440272265e-05
2015-16,510,26.17831989427556,0.0017280568086507908,0.0028086489215128352,0.0020241989678103645,0.78905902778169679,0.98015132896670221,0.69800131041226909,0.669408127558352,0.54342267631283536,0.43457227576976087,0.49803314476893579,0.79648969590565266,0.48429028301994276,0.90310163367068075,0.43265924142618822,0.98465301485521806,0.9466045429455141,0.76853849836721166,0.00033704913856424934,5.220013963169734e-05
2015-16,511,25.12498875729349,0.0017400641914798176,0.002318384978818977,0.0021568937624574791,0.74865115731011966,0.84050294963868533,0.77389778161146738,0.8315207785595411,0.71430019596260763,0.41015361438191889,0.66794736633023144,0.7212373272553495,0.89944523994860659,0.52125377011391727,0.727633602027419,0.9311145245422412,0.69344412206107853,0.47997086794955002,0.00046648491031020534,2.3668589771541626e-05
2015-16,512,24.37819846767817,0.0019891814507881911,0.001792465605192306,0.0015778623002537517,0.76682560637370334,0.61305643915515651,0.88128072274055946,0.80011265851314262,0.72861148544017795,0.9340110402700974,0.79645050516457361,0.47835730374485608,0.86132295021796224,0.59843308575757637,0.73355555223958158,0.46725673213094121,0.88665441691964675,0.061952928719219147,0.00037161850453559797,6.2371911233649602e-05
2015-16,513,24.61737229174017,0.0023083161145543984,0.0015636660925620327,0.0023704820455582309,0.60144192437906974,0.48465678026377496,0.77572410695924998,0.84727580326232121,0.68678957492835258,0.92237282360771133,0.9838601063440533,0.70045608276386839,0.74481945861331111,0.76880781153830235,0.54899696928913844,0.86899219431362296,0.76535348956773563,0.37550805753239169,0.00030433546577129933,4.8207678343903382e-05
2015-16,514,24.856486707757504,0.0023033516342537141,0.00083346677679985159,0.0023005890196302059,0.69498350785869478,0.52107417483256313,0.68005313951933333,0.7739617379756637,0.97586129215188655,0.95065366216389924,0.82017981950658414,0.46527027522517717,0.99061937763465668,0.49345881170594952,0.6602056724189167,0.89418342625950431,0.26422706290797421,0.39908349435617613,0.00089821126558936593,4.0523812855186581e-05
2015-16,515,27.11244447299921,0.0024388345665365962,0.0015716075200855606,0.0026098010493088575,0.46556084888524984,0.43591081770568368,0.6608058623625207,0.56587591423011585,0.52080440586343135,0.5663687239392734,0.95272513226894717,0.62490859992001146,0.41198129115793425,0.43509901044121585,0.61947685683676557,0.59613348996812421,0.64078988839097306,0.99497723413304318,0.00062797721161544917,4.0146863024059787e-05
2015-16,516,27.364790741789758,0.0025892099832867665,0.0016042816675161387,0.0018165501377865878,0.90716777723674191,0.43108214128319372,0.42910673278934919,0.65929746905036102,0.75218001867202,0.66596640887295733,0.97196041880651374,0.98488185020968677,0.69182656093654493,0.76538273192466999,0.71355719985467647,0.80060479679778074,0.97802257560383221,0.042170805199263528,0.0002300059323455117,2.8989975494442266e-05
2015-16,517,25.391591157788746,0.001564595553885384,0.001714257326517088,0.0015331379353657471,0.4947220959445901,0.72745084145182204,0.91401811288545465,0.46143279290809552,0.67461452989919635,0.79606243198619797,0.57671614447564445,0.91820667032251047,0.82427180406653533,0.623239917381185,0.88804237568475752,0.93080651881241705,0.068175010173637696,0.14031174481895975,0.00048327578588103215,1e-08
2015-16,518,24.967846829060083,0.0019503436331113622,0.0018180343189765358,0.0020903555892574643,0.83903922529627117,0.88919488596803975,0.66689085171973839,0.40800599711524499,0.63255587246035172,0.76027255305270436,0.87723290114486718,0.43671590973957192,0.99322817178944489,0.59582371747648377,0.74592086772231658,0.91389018233823527,0.7967504673842043,0.76396143608292655,0.00040940904115061016,2.4933066793131342e-05
2015-16,519,24.47842493516077,0.0026613687394719254,0.0018239223688338857,0.0016759575511501312,0.87424921994070015,0.48610803640349681,0.49515604988585538,0.41335136299743497,0.62225160263948609,0.72607454665547533,0.64183319601341915,0.96432137274384488,0.77372192920717953,0.72485021359322899,0.87078510636396289,0.75825064743627113,0.44914964796497564,0.71711879292765157,0.00043834898374700559,3.0125563649729958e-05
2015-16,520,25.00994123989642,0.0014087322000932434,0.0017969023928171568,0.0017505496100490014,0.81882237782779344,0.86531013040531835,0.89479062385879704,0.88905044198567595,0.91235088411776122,0.58473065652572798,0.70240824664794876,0.54197294645813376,0.72168286387361069,0.8784120149961292,0.59622855339530811,0.82593250956062225,0.19553330191068885,0.10605979160158324,0.00088747842908110108,3.9387742122254377e-05
2015-16,521,26.55743962770365,0.0019411221979579452,0.0018806300441394641,0.0027108802689629896,0.52741775919291201,0.66937505299507893,0.60039059346345236,0.84026800232243892,0.80880322098160407,0.577696304244946,0.64926035552559214,0.64387172200439746,0.98470356929876313,0.41477830649300779,0.4103020331252667,0.53440646737964204,0.56829563253090254,0.32619502851202564,0.00033085883777878022,3.0040412203502509e-05
