year,iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
2011-12,561,9.559921884767087,0.0017834512129856206,0.0016408475842615289,0.0017994050533277628,0.98452975510330787,0.53102853921344184,0.87804323260816464,0.561497105599851,0.70502072651163095,0.75745311786900915,0.69339108218829648,0.75803422791568464,0.88957027525133747,0.87030649857498865,0.51605377548051512,0.6737048643870116,0.612275139468207,0.48425148084168834,0.00051209403781599105,3.8157903989088915e-05
2011-12,562,9.102453887096166,0.0019157835335031348,0.0016702121728339736,0.0020191246918817574,0.9835596214858765,0.72828287539618852,0.64799088566841612,0.7427042902857045,0.46300775438081487,0.59395907641596646,0.87832002200514003,0.89381242547687134,0.5230607924958699,0.4828440372001116,0.81470773891636417,0.74805617247094647,0.54298925569368262,0.68294291992385214,0.00038922981950850755,0.0001816278204815891
2011-12,563,9.7349331734078,0.0016161094710037682,0.0020083023484591123,0.0010748942755758883,0.48256050711517645,0.78358336236585902,0.63469915122375586,0.46931545080713688,0.99895485041008858,0.408122504871959,0.49373283592585232,0.91200961466374375,0.55007432849223858,0.97877814359795967,0.87636863298906176,0.87099427198093138,0.72707706875504019,0.37209598908061314,0.0006290080167143941,4.627906664350645e-05
2011-12,564,9.94471095124655,0.0018572305153776725,0.0020884036372981196,0.002022791651460909,0.75489159385126003,0.62729563214600004,0.98042778919284201,0.60650460000579653,0.56058297064463947,0.57615102411487973,0.77930202334390497,0.43816122546267355,0.61062191602322846,0.4619654074345505,0.87280107841719357,0.65334397180432358,0.032182197485500774,0.42414867930713884,0.00028513475229779983,9.155385923703685e-05
2011-12,565,9.156391077726273,0.0019485515397160147,0.0019592454698610373,0.0016453283805796248,0.46873343106501969,0.60052540767049289,0.88872893105824846,0.72908087912127328,0.96173178828225003,0.61066412178556362,0.69332936973597969,0.92930263710581418,0.80953036159301794,0.87250743872713943,0.74421406856642014,0.77669621905140218,0.64453356339055801,0.40576824316038684,0.00029033228546987422,6.45781656428146e-05
2011-12,566,9.995187827744303,0.0021399265784087795,0.0014869727130503718,0.0012205656436361512,0.44562188568243527,0.61372947085681717,0.70146908619014747,0.56710928568152197,0.94921227626256155,0.87528269718674734,0.71841116653084525,0.94604696760452711,0.95418236195171402,0.99614448570982772,0.84148840193865682,0.6137883891577135,0.79990133721444101,0.34221374266900428,0.00024465069568330167,5.5560678793142859e-05
2011-12,567,10.168006554846746,0.0017598344797253307,0.0019430208537974392,0.0018908165192416115,0.813665922174026,0.9057566631149061,0.46382610163335064,0.91816488877818059,0.43844149645420222,0.66148733803552384,0.71359181414109174,0.89641085102602913,0.8952144080980976,0.43840301326480813,0.85680981879999174,0.68948662382496539,0.91346465579311475,0.098395846535268228,0.00022642694552738041,1e-08
2011-12,568,9.580735024572348,0.0020316125092213477,0.0019406133154007965,0.0016362489648935608,0.99574096208880092,0.57462327774748745,0.63164805336638563,0.47976231427229127,0.64561344340303062,0.73559142544703848,0.42345248612358954,0.86800182062221598,0.92792931091374831,0.66976759926059803,0.82784087104184811,0.52478960754453297,0.84285621985693204,0.83287175699412086,0.00056413723236603541,0.00011198765313136239
2011-12,569,9.250709721499637,0.0018937136187259784,0.0017630897512709298,0.001686098768076405,0.82730120266137375,0.90755466448134936,0.51663419298734026,0.46809037473099663,0.53347611029116315,0.86780934107859409,0.51622563979580594,0.79364637010350458,0.96296305865704213,0.8234881525993436,0.740970086380625,0.84237764922846436,0.85613993321796367,0.89910554320022418,0.0012120739460805829,0.00011359385507553332
2011-12,570,10.241049726586388,0.0016767194089476467,0.0014964525276467411,0.0017942980963074895,0.87367373913550828,0.41740450652180927,0.97723554878846053,0.69108423962691934,0.8929037015234087,0.8678924993459336,0.658734414367105,0.80541137368779514,0.44164754939880368,0.44701195952634754,0.90834833248131197,0.61450291617502406,0.26920226817491111,0.021318184988746269,0.0003211948295654965,6.4917836565148157e-05
2011-12,571,9.480123778855003,0.0018538473402618383,0.0017299895236626006,0.002269686690196282,0.69433547872913337,0.99154145743435618,0.70824071214164386,0.59429974024003474,0.85222549932745417,0.81897947589506226,0.94145929496668446,0.71086115018353968,0.45486906339225747,0.8433125194656681,0.48483193815980108,0.77076763134781356,0.026260242935705003,0.58696771203502784,0.00025135923683061723,0.00012700748450716892
2011-12,572,10.246012550719698,0.002434651230727336,0.0022151055388719421,0.0018133128589841174,0.70372940927261085,0.73599449247986359,0.46994432781354273,0.95841219442495773,0.92402028660500513,0.57221046907930884,0.63602598156310441,0.54467799643143811,0.7254481330902578,0.97679727554865203,0.55112385005329478,0.40622018888348038,0.79762066480293337,0.20783963478499851,0.0015329371076124865,6.2721009326471844e-05
2011-12,573,11.64582653601105,0.001752630206014405,0.0018383120401316844,0.0021536086382705211,0.76674887847236317,0.81972853326646988,0.90000185633236907,0.52291610298167934,0.70378887496505826,0.56150557114796362,0.91101409899033858,0.48639891213136449,0.81788778047320909,0.55902542975449021,0.68368804852158527,0.76157562590193228,0.43436684083898358,0.74374646503684616,0.00059086226523125118,4.90186174081364e-05
2011-12,574,9.210904949692342,0.0026348203366258205,0.0013370416939662566,0.0014862192082342185,0.92830888231712017,0.47469498804465365,0.4111284525537196,0.82595053771991167,0.95941207527762407,0.82283743313749247,0.93145175717810003,0.86346477904297636,0.89298819781575123,0.67643598412246275,0.90243751446361331,0.92544581544142268,0.75043010054261594,0.46911323432717517,0.0007245382633840336,0.00010581862923619845
2011-12,575,10.06856044235273,0.0024109520221610725,0.0017322283950575446,0.0015536321935623598,0.68674533249233438,0.53313362557209631,0.48993730028238014,0.40544212376321276,0.78749203097269005,0.44153487086541099,0.89785266446709433,0.7236185666189533,0.58752026785102662,0.88905547083638958,0.68211585320256984,0.97500450020653573,1e-08,0.16492516180318811,0.00055634885578992321,6.9987224631085088e-05
2011-12,576,10.089895332326474,0.0021537509603213323,0.0019082093083188645,0.0020667028982391811,0.6771820182456989,0.67799963394630136,0.78250344976011321,0.49394525085856722,0.81361172064716447,0.85185460760892284,0.71305759229859844,0.63187395716880046,0.57047422849963636,0.58434849702345382,0.84019790109651105,0.88806605772909464,0.39706367502694606,0.94525125288126066,0.00049350371597040033,6.2069061965430716e-05
2011-12,577,9.217561675809543,0.0022442296816932439,0.0015949636983199622,0.0017209525818825955,0.76213543293436703,0.40565235917363196,0.60305680103790793,0.48088721520486966,0.48271492491218648,0.69113597186936326,0.74555322934499535,0.85780631968947529,0.43067361597116904,0.75138746053953853,0.61447922987416226,0.92842668632605185,0.3212767080334713,0.3088841662665982,0.00042024248862598812,5.6188349327801479e-05
2011-12,578,9.27677698353132,0.002327125351710424,0.0013372556697427984,0.0022001689297824201,0.43970144885607837,0.48591373655550263,0.55046897006252926,0.76908820934636757,0.95529032467590858,0.88526690729279323,0.79020804400541922,0.47143581951548946,0.50503126495889961,0.62443343371536253,0.47847410230742371,0.5462153044953133,0.13244054246899878,0.87479836684153822,0.00048448359107783334,0.00010496770597584471
2011-12,579,9.277957863780918,0.0012061187251583005,0.0017888497229002764,0.0014062298748900859,0.98443689917791344,0.92862439149840403,0.9969228711302428,0.93921047011289005,0.99968145249637486,0.71183702292097606,0.60995780412628708,0.67175093737376312,0.77851220943570976,0.88925172685594456,0.98418132401064296,0.55514127516082923,0.90875587232547961,0.10270333878798066,0.00047002216855851486,8.1396853641169109e-05
2011-12,580,9.846075724522766,0.0021625401478084227,0.0020053310673481262,0.002472631248670476,0.58064220049977111,0.53684424102357242,0.77723753240509308,0.42538265376032736,0.65815507953252028,0.47177969190208119,0.8134367120758792,0.64418738470082759,0.68192966736990202,0.54888096735114056,0.55096928531429157,0.80340440510871269,0.065874413539153465,0.44800528651239907,0.00068574260331683012,5.922014903930739e-05
2011-12,581,9.63285213740488,0.0019386029991784182,0.0017937041365167494,0.0014849340045776094,0.83776503110671907,0.86935014217431472,0.43174880807025384,0.46246247858827805,0.93266079288215598,0.64811596710382613,0.68321466289203014,0.62995788349710535,0.7756765120410466,0.85243505369619044,0.99186763524039612,0.70818388078592986,0.19628198918491518,0.68374658247864706,0.00056472699183107711,8.5163911829999606e-05
2011-12,582,10.913470172809669,0.0014722144277276583,0.0020029826311687704,0.002004762785061398,0.69232250758543845,0.95200463660650936,0.89603110167506317,0.93648167667863846,0.51462057654500382,0.70911615020314356,0.49142244576050925,0.97522195281427992,0.97898802778428218,0.64777302682074411,0.59415345734998815,0.69300175191419766,0.4314384373995056,0.34959939690899133,0.00038408698849295986,9.6642175302530386e-05
2011-12,583,11.192881090455804,0.0019655707417093882,0.0016330570638368735,0.0023022834769787504,0.40577228560566264,0.57288954166555572,0.96267181019118342,0.79851867211510674,0.84092263415761725,0.92657287806466626,0.772063841283122,0.48115210154640559,0.7339310363353857,0.4896432001117762,0.67298957065381004,0.97226865475414936,0.84825773527118731,0.4890450706236531,0.0011185866945324641,9.709541470731553e-05
2011-12,584,11.739725319357818,0.0016755695518491098,0.0013498932351362347,0.0019485201542531749,0.61338527889616523,0.75409095963724138,0.81044850439250427,0.85864181704916009,0.65716561822080222,0.859069663068462,0.915983806486383,0.40116587833547135,0.90789759971588802,0.47895231065724703,0.68090814606260075,0.73374641753079606,0.29410845392601082,0.39436129184536961,0.00048181503716604457,0.00014412713149319911
2011-12,585,9.774838983581454,0.001515717382915116,0.0017437194323443039,0.0019570990883993611,0.52155075450668309,0.90163074750941818,0.81961243314288235,0.87220889817337366,0.95807386698057728,0.71937380591064359,0.7004625598956804,0.68994885096360781,0.8034400261985053,0.48940974403958909,0.78707302990464689,0.63631445569897327,0.66138001604221175,0.24013289710426317,0.00060496302085416565,5.9437000391404649e-05
2011-12,586,10.458626803596669,0.0016843383160623504,0.0015598882620213583,0.0016353016579116475,0.67797527147128189,0.78947575642165835,0.84764234392127391,0.45403962674804177,0.92348520838234271,0.73059924912646301,0.76281020851517289,0.83020521352087795,0.79163993548227629,0.63461311469380199,0.85545058968286414,0.94968299990231375,0.20280949364869316,0.82255580272213247,0.00034194049286478956,6.2760944531836671e-05
2011-12,587,8.86472632008854,0.0021629646853723594,0.0015866221092758481,0.001853428725060946,0.92223336611221884,0.48583507301814677,0.5361240624275283,0.66865175973805158,0.91025360468469563,0.84873002367284012,0.47419584629386669,0.70509806317644974,0.77452137836514878,0.41691045181917935,0.43789106152018603,0.543150869893535,0.30231080416758388,0.9719592907848833,0.00038215469617258746,0.00015834005721110378
2011-12,588,11.256891812559394,0.0018100076947341615,0.001889674227533833,0.0015440278670618146,0.92056451644909121,0.49556723739402558,0.82531496211837496,0.70617128531365903,0.93554275894745476,0.52839600957619171,0.66177432606690223,0.41023308229940503,0.80351857786130432,0.90658893936253426,0.63932082369241838,0.8580553110892285,0.94045156094368532,0.69177776372729916,0.00073449181596485502,0.00011151602320647047
2011-12,589,9.797096045225576,0.001709279246885409,0.0021509950645297593,0.0018074265586285332,0.95741678276009634,0.74509502980948539,0.83542992604745958,0.4476525062078891,0.88111300344310295,0.64220999082285901,0.51884758825626021,0.92053306536369006,0.92238778465765048,0.88465319820431643,0.49890731483878931,0.80187205196646394,0.25600639727184332,0.20277847636168617,0.00021336436754315624,3.9625478291727134e-05
2011-12,590,10.359807137996933,0.0020980349218350791,0.0015247102701465565,0.0015323470150839236,0.87059574320333599,0.41287388992365609,0.65292132412873305,0.7715332215421743,0.54781627508068731,0.79585948671191376,0.8969773158934331,0.62056703937203672,0.65911131925025546,0.90110020586093098,0.81789945741121461,0.60986805691380419,0.033464135926895233,0.1680078877781051,0.00043975111985078419,5.65663814363071e-05
2011-12,591,9.660291382703786,0.0016364677237675762,0.0016564419275220676,0.0020069142110192839,0.74341641989278417,0.91932081956481637,0.78814510708105623,0.65429461272652323,0.90981999896130761,0.86764093702034906,0.69912193906500419,0.68313099730534643,0.6060219121294369,0.43383524655698574,0.91281447983422814,0.45712618946181716,0.33804082009892017,0.69088796172079603,0.00024694139380565527,7.8315393778838338e-05
2011-12,592,9.794085004115466,0.00187939864386788,0.0024685393837221015,0.00015431371881935441,0.96931597357891608,0.63386524243583531,0.84767093370822488,0.45499734902861122,0.55635912054662218,0.49389174124921331,0.52633835128053685,0.99585072910590799,0.69078802149548091,0.85564871104537676,0.47240776423788505,0.51257650413113709,0.78297692618283821,0.94203705275782124,0.00052570875437329967,0.00021246053667323128
2011-12,593,10.00436494450245,0.0022320728623169139,0.0016849154356884388,0.001779337637717926,0.41051132753606334,0.58852590516305181,0.63811605298372354,0.82565100152901827,0.41929188073107804,0.79844172797640778,0.59905257288506097,0.68937046343213026,0.70238706653305782,0.6512325736683644,0.72768078651645141,0.52692754843525158,0.59635301396074769,0.37084626728417586,0.00072775489565674034,0.00010722607816943119
