year,iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
2013-14,693,31.079403883285817,0.0021578082475835481,0.0019094974973324352,0.0021350308149068464,0.88957544950034895,0.46560367465851538,0.80672579159284818,0.44520693551055268,0.78788305765391642,0.67718360335092354,0.44076427972875631,0.98392522476530231,0.71404763741218102,0.55580286899752995,0.57212913561483414,0.60121113401248283,0.01433708808939077,0.39589123110318752,0.00035018731529784519,6.228238918204454e-05
2013-14,694,28.66788507577591,0.0021269793786685143,0.0017960032427103423,0.0016416266645645772,0.86931159898650068,0.67787483757538747,0.8159303873328505,0.95435741488791082,0.90209077434040585,0.60591016684061849,0.85519820172121519,0.81370691942863216,0.65759488581234127,0.98393662373002033,0.68740322970101653,0.96116652595076801,0.91268406199993213,0.87183996709947365,0.00021949859175474096,2.3862690863296621e-05
2013-14,695,30.18784136762432,0.0017012559670647742,0.0016853942230586338,0.0018182071570973513,0.93343947614357847,0.77753561538691285,0.95309581476304339,0.8917790777550092,0.4459327325195489,0.49599304384623533,0.96279264151541444,0.4606337775745315,0.58776492614483944,0.57011891561143191,0.85414528943269907,0.61764318498924264,0.95849554914698509,0.11625660651471525,0.0008756329561884213,3.1878490209247268e-05
2013-14,696,30.6355152127739,0.0018132239288596863,0.0015208034054223774,0.0018598429610779399,0.71704426915284891,0.63315497523632047,0.76405901205784099,0.80044860002247464,0.44960734102862898,0.88250126743772395,0.57412682163248319,0.50373714546307824,0.7708752159315877,0.61127134026134955,0.5941047803099534,0.55703664441887002,0.17001365015251085,0.74170597499712176,0.00059813414614828808,8.4532367030598632e-05
2013-14,697,30.32399074175327,0.0025707969998860492,0.0012524301943410698,0.0015282312582012292,0.59978391821775112,0.409880584184938,0.59119724045488031,0.89449603737555905,0.74387643922774882,0.96123682267107224,0.91094007495173812,0.47937680988564962,0.74136251618618165,0.67714832799615066,0.92288081734321281,0.44502987324944365,0.84207954830817111,0.98066535086387507,0.00037795286882708057,2.649998758608163e-05
2013-14,698,31.56162096443775,0.0016622130666139046,0.001681695096147684,0.0016831466087113278,0.70701490443106285,0.92545430582465804,0.84729309044316303,0.55362932082161243,0.57250023259749483,0.40118197851783366,0.6191602174559131,0.78242714516462397,0.74194643768741231,0.76401790106302259,0.65431247124723857,0.47534863259376547,0.69028399172952759,0.062151986918591806,0.00054837722259332145,5.8680676411571042e-05
2013-14,699,30.19301466841662,0.0020021307087285667,0.0022795038171420368,0.0016225690706436202,0.59624017872506618,0.78119507586030523,0.64590688908412686,0.52645975736660622,0.6772890392424844,0.43822726209830937,0.54764367506526557,0.55843823289145911,0.61590645248092168,0.5605478098972515,0.84608571891682094,0.82267153532832138,0.25651724731210546,0.46430037814589609,0.00012825572902980253,6.0306036296642329e-05
2013-14,700,29.74355434525857,0.0018678646988182779,0.0016123796260197332,0.0014592111369644556,0.92356278433855266,0.66826638504629066,0.7116539801773728,0.89594140742099215,0.643977464699652,0.61969723600097493,0.67921073473987192,0.63921043089057927,0.67492096236913868,0.69073238664345993,0.79248035062940181,0.86220706200462183,0.29414853991684542,0.16197852500843474,0.00034602429371360932,4.0233450937121606e-05
2013-14,701,29.48461864611788,0.0018274562246204384,0.0016568089039068479,0.00033445899719947159,0.75352912368671698,0.48442332820195505,0.83480110165823262,0.95899656030563607,0.40485621356691931,0.74979423954557611,0.67259486730501572,0.58698528070988909,0.4006702457414667,0.59699983398407874,0.8388393847904394,0.6819877183465165,0.10770587924238911,0.54978518323886327,0.00038866560671657613,3.9071742461427306e-05
2013-14,702,30.189432170320643,0.002148718868586974,0.0013399891465360469,0.0013708703154768909,0.97965652123247238,0.42050208681111467,0.80632144833286956,0.45084634137375634,0.52694089392254428,0.93633796886633824,0.85000422598496783,0.75199509886632976,0.96216883682520116,0.91612022716848274,0.48992844453062279,0.88983525546914355,0.86281477795558437,0.97165653031911714,0.00097252148138377015,6.2703678937292562e-05
2013-14,703,31.670414765249518,0.0016352985493270356,0.0018910076176538726,0.0014775506918565662,0.952389089157885,0.8650454455034291,0.85170393281826151,0.53648798567870815,0.84395072915671565,0.58813456601367609,0.60384971536106569,0.90567327099080386,0.6809306171243259,0.95137220210299711,0.6740300959342389,0.84650759613854865,0.90582047779502584,0.98756752184564489,0.00027501910343569191,3.5598478311749115e-05
2013-14,704,29.985333313449505,0.0022812669008295816,0.001743835029507701,0.0017620785062151811,0.62536269864171035,0.65069574067172076,0.71969275138998612,0.76432511857180563,0.77809919637823022,0.86592701747490652,0.60657056574458945,0.81177948115194376,0.96744468615019497,0.89167880207484429,0.45564181575355955,0.82057054941889807,0.8839162905861,0.97855957426562168,0.00020108612969238493,7.1229117728943692e-05
2013-14,705,30.858439696631493,0.0017007578330198725,0.0016156629295372982,0.0022142685265900686,0.57319546121034515,0.8328231126177521,0.82670643962134183,0.42449420957006895,0.54646943045673568,0.83959915448266087,0.49827463000873368,0.48583653787902065,0.92303277138078133,0.49084640880897445,0.45247078734389545,0.8062339670049804,0.019503382349446818,0.23476279708133591,0.00058902554013590125,5.1792959983865128e-05
2013-14,706,30.875450192825358,0.0022148896242076277,0.0012881968570175872,0.0017377395702642962,0.6006133255432925,0.62217475760716456,0.61912119076235628,0.59980974205642268,0.53986930150824242,0.89602754726523226,0.98314037085117456,0.44208593863109019,0.60207520181537821,0.55636022318678724,0.78849302590583803,0.74868667517939769,0.89670688668624754,0.59130255571363699,0.00057996813533706115,5.3823199646807485e-05
